synthetic,work,acdc,gear,pl1_w,freq_ghz,cpu_util,gpu_util,perf_score,power_w,temp_c,fluency_violation,policy_ver,fence_ver,envelope_ver
1,W2,AC,Quiet,25,3.8,69.0,58.8,71.6,33.5,55.7,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,64.1,77.4,62.3,33.4,57.1,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,59.0,51.4,63.5,33.4,57.8,1,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,19.2,94.7,51.8,22.6,51.5,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,40.6,57.7,52.9,27.3,55.1,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,30.6,79.7,55.3,26.7,53.7,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,91.7,29.9,71.6,39.6,60.6,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,28.5,41.6,52.5,25.2,54.2,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,31.5,90.2,57.5,20.6,54.2,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,67.5,91.9,62.0,31.2,54.9,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,73.2,91.5,64.3,36.4,57.4,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,11.1,62.0,48.6,23.3,53.1,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,25.7,33.4,56.8,23.3,56.0,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,27.3,13.4,54.1,22.6,50.4,0,stub-1,1.0,1.0
1,W0,DC,Quiet,25,3.8,11.8,88.8,46.4,20.7,53.2,0,stub-1,1.0,1.0
1,W1,DC,Quiet,25,3.8,90.2,66.5,71.2,42.0,58.8,0,stub-1,1.0,1.0
1,W2,DC,Quiet,25,3.8,23.0,71.2,53.9,22.3,53.1,0,stub-1,1.0,1.0
1,W3,DC,Quiet,25,3.8,19.0,14.6,53.5,24.9,52.6,0,stub-1,1.0,1.0
1,W4,DC,Quiet,25,3.8,64.7,60.2,65.3,31.2,57.6,0,stub-1,1.0,1.0
1,W5,DC,Quiet,25,3.8,49.3,93.7,61.3,33.0,54.7,0,stub-1,1.0,1.0
1,W6,DC,Quiet,25,3.8,49.2,93.6,62.5,29.0,55.5,0,stub-1,1.0,1.0
1,W7,DC,Quiet,25,3.8,9.9,76.9,52.4,17.5,51.4,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,50.2,40.4,71.9,39.4,61.1,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,46.4,67.0,70.8,41.0,59.4,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,57.3,34.3,73.0,41.3,58.4,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,60.2,37.9,75.0,41.7,59.6,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,68.1,38.5,79.5,43.7,60.6,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,25.6,14.0,66.7,34.2,58.1,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,43.9,39.3,75.4,43.0,61.6,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,20.9,50.0,68.3,37.1,57.9,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,51.5,69.9,73.6,39.2,56.9,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,40.9,67.1,68.4,41.6,60.6,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,47.9,61.7,69.4,40.5,58.0,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,28.2,6.8,69.0,38.0,60.4,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,91.7,22.9,81.2,49.6,63.5,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,65.6,48.9,81.9,44.0,57.3,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,39.3,30.8,68.3,37.0,59.3,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,35.4,61.8,72.9,33.3,55.4,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,11.4,19.6,61.4,32.6,56.1,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,63.0,29.4,78.8,40.0,60.0,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,37.7,57.8,71.9,37.0,58.1,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,64.6,89.6,77.6,43.9,59.8,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,20.0,14.3,69.3,34.6,56.8,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,73.8,12.5,79.5,46.4,62.1,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,63.9,84.7,76.0,45.4,60.4,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,16.8,80.5,66.8,35.1,57.7,0,stub-1,1.0,1.0
1,W0,DC,Balance,40,4.8,82.4,34.3,74.3,49.4,61.1,0,stub-1,1.0,1.0
1,W1,DC,Balance,40,4.8,45.0,92.3,70.5,38.9,57.7,0,stub-1,1.0,1.0
1,W2,DC,Balance,40,4.8,58.8,61.8,72.7,40.8,57.1,0,stub-1,1.0,1.0
1,W3,DC,Balance,40,4.8,36.2,53.6,67.8,37.8,56.7,0,stub-1,1.0,1.0
1,W4,DC,Balance,40,4.8,37.9,28.4,69.0,37.5,59.3,0,stub-1,1.0,1.0
1,W5,DC,Balance,40,4.8,47.2,5.7,66.4,44.1,58.7,0,stub-1,1.0,1.0
1,W6,DC,Balance,40,4.8,47.9,5.8,69.7,40.7,59.3,0,stub-1,1.0,1.0
1,W7,DC,Balance,40,4.8,38.6,42.1,69.5,35.8,57.0,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,19.7,71.3,63.7,51.7,63.0,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,26.6,73.8,71.1,55.2,62.9,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,66.6,30.6,79.7,58.5,63.0,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,31.1,62.3,72.4,52.1,62.4,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,61.0,21.9,79.3,60.8,65.4,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,29.2,69.4,68.3,52.6,62.3,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,18.6,49.4,64.2,51.6,64.7,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,46.7,76.2,64.0,55.3,66.9,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,90.6,10.0,87.4,67.4,67.6,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,80.7,78.6,84.6,66.2,67.5,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,74.1,27.4,82.7,61.9,66.6,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,74.4,51.9,81.5,66.3,68.0,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,66.3,33.1,78.0,64.6,71.0,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,27.8,62.5,70.2,53.8,66.8,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,82.7,24.6,88.0,68.0,68.4,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,29.8,15.8,70.6,53.0,63.4,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,8.8,75.5,58.6,48.1,61.4,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,19.2,13.2,66.7,46.9,59.1,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,94.7,61.3,92.4,70.2,68.8,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,25.9,93.4,62.7,52.8,61.0,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,77.5,44.5,84.9,67.7,68.2,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,48.7,44.4,75.9,56.8,67.1,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,22.1,21.8,63.8,53.7,63.3,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,87.3,54.9,91.8,68.4,69.3,0,stub-1,1.0,1.0
1,W0,DC,Beast,65,5.0,31.6,28.7,69.4,53.5,62.8,0,stub-1,1.0,1.0
1,W1,DC,Beast,65,5.0,21.7,6.7,64.3,53.1,61.5,0,stub-1,1.0,1.0
1,W2,DC,Beast,65,5.0,26.5,69.9,65.9,50.0,61.1,0,stub-1,1.0,1.0
1,W3,DC,Beast,65,5.0,54.6,60.2,78.8,57.9,67.2,0,stub-1,1.0,1.0
1,W4,DC,Beast,65,5.0,14.9,52.1,69.7,50.8,64.9,0,stub-1,1.0,1.0
1,W5,DC,Beast,65,5.0,48.7,13.9,79.0,54.2,62.8,0,stub-1,1.0,1.0
1,W6,DC,Beast,65,5.0,64.2,52.3,78.6,60.1,64.7,0,stub-1,1.0,1.0
1,W7,DC,Beast,65,5.0,11.4,88.7,66.5,48.9,63.8,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,85.1,12.2,88.3,66.1,64.8,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,42.4,38.2,72.6,55.1,61.6,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,28.9,8.7,73.4,53.5,67.3,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,70.3,52.8,80.9,64.0,69.1,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,27.4,61.3,72.8,55.3,63.8,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,37.2,46.3,74.3,52.7,60.8,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,20.0,21.2,66.2,51.6,66.0,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,44.9,36.7,84.9,54.3,68.2,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,34.2,38.5,72.9,51.9,62.9,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,55.7,24.3,75.0,59.9,62.5,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,27.9,91.5,67.9,53.1,63.0,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,51.6,94.4,69.4,57.9,66.5,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,25.0,82.0,75.4,52.2,62.8,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,55.1,88.3,76.7,59.6,66.2,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,37.0,17.5,70.8,56.7,65.1,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,13.3,41.0,71.8,51.7,61.9,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,70.1,76.4,86.0,66.3,67.5,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,86.7,58.6,84.8,66.2,70.5,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,56.9,12.1,84.3,60.9,64.7,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,83.1,83.3,91.8,66.7,70.5,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,59.2,6.0,80.7,58.4,65.3,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,18.5,50.2,68.8,50.2,63.1,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,70.8,40.4,79.9,64.1,66.4,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,31.1,40.5,71.7,53.8,64.3,0,stub-1,1.0,1.0
1,W0,DC,Extreme,65,5.2,56.4,9.4,78.3,60.1,63.5,0,stub-1,1.0,1.0
1,W1,DC,Extreme,65,5.2,16.7,17.1,67.4,47.5,61.0,0,stub-1,1.0,1.0
1,W2,DC,Extreme,65,5.2,63.7,22.6,77.9,59.3,65.8,0,stub-1,1.0,1.0
1,W3,DC,Extreme,65,5.2,34.1,88.2,73.8,56.6,66.0,0,stub-1,1.0,1.0
1,W4,DC,Extreme,65,5.2,43.1,36.3,73.6,58.7,66.8,0,stub-1,1.0,1.0
1,W5,DC,Extreme,65,5.2,60.5,94.1,80.9,59.6,66.1,0,stub-1,1.0,1.0
1,W6,DC,Extreme,65,5.2,9.0,78.6,66.0,49.6,62.5,0,stub-1,1.0,1.0
1,W7,DC,Extreme,65,5.2,15.1,9.9,61.1,53.6,62.7,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,83.2,78.8,75.2,38.6,59.8,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,7.0,23.8,49.8,17.9,51.0,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,52.1,28.3,56.4,30.9,57.3,1,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,57.5,64.7,66.4,33.0,56.8,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,30.6,76.0,54.0,24.7,53.5,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,29.4,81.7,54.1,22.7,50.4,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,6.7,83.1,46.3,18.0,48.3,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,14.0,33.4,55.4,22.6,51.6,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,21.8,50.1,45.5,24.1,54.6,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,52.6,35.0,61.7,29.7,56.0,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,36.2,36.7,54.9,25.5,55.7,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,61.3,84.1,63.5,35.7,55.7,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,7.7,54.9,47.6,20.5,53.9,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,39.4,91.5,54.8,25.2,52.5,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,25.5,26.6,57.8,28.2,56.0,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,53.8,23.6,60.3,32.6,57.8,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,77.0,82.6,67.0,39.7,58.1,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,94.6,92.8,73.7,44.0,63.2,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,87.5,33.6,65.0,37.7,59.1,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,70.4,73.9,68.5,36.6,56.8,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,42.0,44.9,64.0,26.3,55.3,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,14.6,21.6,49.0,21.4,50.4,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,29.0,56.0,54.6,26.2,53.6,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,66.9,47.9,63.1,31.5,56.0,0,stub-1,1.0,1.0
1,W0,DC,Quiet,25,3.8,69.1,38.7,68.4,32.9,57.2,0,stub-1,1.0,1.0
1,W1,DC,Quiet,25,3.8,7.9,73.8,49.5,21.1,52.5,0,stub-1,1.0,1.0
1,W2,DC,Quiet,25,3.8,42.2,71.8,63.3,27.8,57.9,0,stub-1,1.0,1.0
1,W3,DC,Quiet,25,3.8,83.0,49.1,73.3,37.3,59.5,0,stub-1,1.0,1.0
1,W4,DC,Quiet,25,3.8,27.2,41.4,58.5,25.1,52.9,0,stub-1,1.0,1.0
1,W5,DC,Quiet,25,3.8,71.8,58.4,68.9,31.4,55.5,0,stub-1,1.0,1.0
1,W6,DC,Quiet,25,3.8,75.8,51.9,63.0,37.6,62.9,0,stub-1,1.0,1.0
1,W7,DC,Quiet,25,3.8,51.7,40.6,63.7,30.2,53.7,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,51.5,61.8,75.4,41.4,58.5,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,79.5,46.5,83.0,45.4,61.9,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,9.9,51.5,64.1,33.4,54.4,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,75.1,89.4,81.6,46.4,60.5,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,42.2,45.6,72.0,41.0,59.1,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,27.5,67.3,63.9,37.9,56.8,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,69.7,16.1,81.0,46.8,60.2,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,39.6,76.2,72.2,33.0,56.3,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,39.1,39.3,70.1,33.4,54.7,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,18.5,83.2,61.4,34.0,59.0,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,42.8,32.9,70.8,36.5,57.3,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,23.3,61.0,63.5,33.8,58.5,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,82.0,53.9,88.4,48.6,62.2,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,41.9,12.1,74.2,37.3,57.4,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,54.3,60.8,68.6,40.2,59.9,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,63.8,8.3,77.3,45.7,59.2,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,80.4,31.9,82.6,47.8,60.9,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,65.5,60.0,78.2,43.4,58.3,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,75.9,21.0,76.6,47.7,62.3,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,38.2,39.1,68.5,39.5,59.5,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,54.5,31.4,77.0,43.9,60.1,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,67.6,60.1,81.5,47.4,63.1,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,61.6,93.8,71.5,43.7,64.3,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,30.8,59.8,63.3,34.7,58.8,0,stub-1,1.0,1.0
1,W0,DC,Balance,40,4.8,94.6,36.8,88.6,53.5,61.6,0,stub-1,1.0,1.0
1,W1,DC,Balance,40,4.8,49.3,21.2,71.9,37.9,56.8,0,stub-1,1.0,1.0
1,W2,DC,Balance,40,4.8,93.1,5.1,89.7,51.7,65.2,0,stub-1,1.0,1.0
1,W3,DC,Balance,40,4.8,94.9,42.3,90.0,50.4,64.3,0,stub-1,1.0,1.0
1,W4,DC,Balance,40,4.8,62.4,6.0,77.0,45.1,61.1,0,stub-1,1.0,1.0
1,W5,DC,Balance,40,4.8,34.2,5.6,65.4,35.8,56.3,0,stub-1,1.0,1.0
1,W6,DC,Balance,40,4.8,70.2,60.4,80.5,45.8,60.4,0,stub-1,1.0,1.0
1,W7,DC,Balance,40,4.8,65.5,87.5,79.6,45.2,58.8,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,48.3,61.4,77.4,56.0,63.3,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,42.3,71.8,77.2,56.9,63.8,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,70.2,33.4,79.1,62.8,65.9,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,36.8,92.3,66.1,54.6,64.5,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,93.5,61.4,90.2,66.7,66.8,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,72.6,68.5,84.4,63.5,67.6,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,42.2,49.7,72.9,58.2,66.4,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,32.2,15.1,69.0,54.3,61.5,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,87.2,44.9,89.6,67.7,67.7,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,88.1,70.9,86.4,64.1,67.1,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,17.9,83.5,68.5,45.7,60.7,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,46.3,69.2,72.5,56.9,64.9,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,88.9,66.8,85.6,67.3,68.1,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,64.3,33.1,79.5,60.0,65.4,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,85.3,33.9,86.4,68.3,68.2,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,15.6,18.4,67.6,49.3,62.5,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,61.1,51.3,79.1,62.6,66.5,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,68.4,30.5,82.0,62.6,67.5,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,60.2,35.5,76.6,60.9,64.1,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,9.8,43.4,63.8,49.1,64.0,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,58.3,80.3,76.2,57.5,64.1,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,65.4,53.0,84.7,65.2,67.4,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,46.9,16.9,76.7,53.1,62.0,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,66.6,68.9,80.6,60.7,66.5,0,stub-1,1.0,1.0
1,W0,DC,Beast,65,5.0,25.1,82.5,62.6,48.8,60.3,0,stub-1,1.0,1.0
1,W1,DC,Beast,65,5.0,64.9,76.0,82.4,63.3,66.1,0,stub-1,1.0,1.0
1,W2,DC,Beast,65,5.0,7.7,47.8,60.3,49.2,63.5,0,stub-1,1.0,1.0
1,W3,DC,Beast,65,5.0,16.5,14.3,69.4,51.1,60.4,0,stub-1,1.0,1.0
1,W4,DC,Beast,65,5.0,34.3,63.5,71.3,51.7,61.8,0,stub-1,1.0,1.0
1,W5,DC,Beast,65,5.0,54.3,92.7,78.1,57.7,66.1,0,stub-1,1.0,1.0
1,W6,DC,Beast,65,5.0,78.3,58.2,84.2,63.0,67.5,0,stub-1,1.0,1.0
1,W7,DC,Beast,65,5.0,26.3,64.6,64.2,56.1,66.3,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,56.7,48.8,76.6,58.4,62.8,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,20.9,91.0,66.8,51.6,63.4,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,78.3,74.4,83.3,66.7,68.0,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,84.9,86.3,86.8,66.7,68.3,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,18.2,18.4,64.9,49.7,61.5,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,33.5,56.3,71.5,55.3,63.7,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,89.9,44.1,92.1,67.8,68.9,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,93.8,41.4,90.7,70.1,70.4,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,38.2,54.4,78.3,56.1,65.2,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,82.5,82.9,84.6,66.4,70.6,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,40.5,33.6,72.4,56.9,62.8,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,21.9,39.6,67.7,54.4,62.7,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,18.9,94.8,67.3,49.3,62.5,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,48.8,44.3,77.3,58.5,65.5,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,62.8,42.4,76.1,62.2,65.5,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,21.2,50.8,66.8,48.7,61.5,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,37.0,21.7,70.4,53.1,64.2,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,50.2,42.0,75.6,56.2,64.3,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,93.0,56.1,89.9,67.8,66.5,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,70.8,93.5,84.2,66.7,68.1,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,46.8,12.0,77.4,56.7,62.4,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,12.0,62.0,66.9,49.0,60.9,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,9.7,35.9,65.9,45.7,59.3,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,71.0,42.9,83.4,66.7,67.7,0,stub-1,1.0,1.0
1,W0,DC,Extreme,65,5.2,31.0,8.2,76.1,51.7,62.8,0,stub-1,1.0,1.0
1,W1,DC,Extreme,65,5.2,10.5,47.6,61.7,48.4,62.4,0,stub-1,1.0,1.0
1,W2,DC,Extreme,65,5.2,94.1,77.8,88.9,67.9,70.3,0,stub-1,1.0,1.0
1,W3,DC,Extreme,65,5.2,30.0,16.9,73.2,52.2,66.2,0,stub-1,1.0,1.0
1,W4,DC,Extreme,65,5.2,6.3,15.0,66.1,49.5,63.3,0,stub-1,1.0,1.0
1,W5,DC,Extreme,65,5.2,28.5,68.1,73.6,49.1,62.4,0,stub-1,1.0,1.0
1,W6,DC,Extreme,65,5.2,82.6,35.9,88.6,66.7,69.1,0,stub-1,1.0,1.0
1,W7,DC,Extreme,65,5.2,49.6,94.4,76.6,58.1,64.2,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,44.6,62.4,60.2,31.8,54.9,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,73.0,15.4,71.1,36.7,59.2,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,32.1,72.2,55.3,23.1,51.4,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,18.1,83.3,54.2,26.6,54.6,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,45.4,66.1,63.6,28.1,58.1,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,91.1,43.9,74.6,43.7,58.8,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,35.1,29.0,59.7,28.0,52.8,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,72.4,71.1,70.6,34.5,56.5,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,35.4,67.1,57.8,28.6,53.7,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,6.1,13.8,42.4,20.7,53.3,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,24.7,30.5,53.3,24.1,56.4,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,80.2,90.5,73.5,35.5,55.6,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,15.8,82.1,53.3,23.6,54.8,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,85.6,67.6,69.0,38.9,60.3,0,stub-1,1.0,1.0
